"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2013","2013",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2014","2014",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2015","2015",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2016","2016",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2017","2017",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2018","2018",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2013","2013",10.593,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2014","2014",9.933,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2015","2015",9.334,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2016","2016",9.041,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2017","2017",8.928,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2018","2018",8.76,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2019","2019",8.702,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2020","2020",8.598,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2021","2021",8.818,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2013","2013",4.197,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2014","2014",3.943,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2015","2015",3.657,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2016","2016",3.536,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2017","2017",3.38,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2018","2018",3.296,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2019","2019",3.203,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2020","2020",3.169,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2021","2021",3.262,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2013","2013",7.942,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2014","2014",7.443,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2015","2015",6.97,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2016","2016",6.752,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2017","2017",6.619,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2018","2018",6.495,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2019","2019",6.436,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2020","2020",6.387,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F01","Education","2021","2021",6.603,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2013","2013",20.587,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2014","2014",20.415,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2015","2015",20.273,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2016","2016",20.202,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2017","2017",20.003,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2018","2018",20.036,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2019","2019",20.021,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2020","2020",18.467,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2021","2021",17.916,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2013","2013",19.64,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2014","2014",19.422,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2015","2015",19.118,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2016","2016",18.883,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2017","2017",18.48,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2018","2018",18.436,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2019","2019",18.487,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2020","2020",16.956,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2021","2021",16.306,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2013","2013",20.195,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2014","2014",20.002,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2015","2015",19.792,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2016","2016",19.654,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2017","2017",19.37,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2018","2018",19.373,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2019","2019",19.389,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2020","2020",17.852,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2021","2021",17.275,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2013","2013",13.456,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2014","2014",13.568,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2015","2015",13.451,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2016","2016",13.425,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2017","2017",13.38,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2018","2018",13.325,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2019","2019",13.286,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2020","2020",14.605,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2021","2021",14.616,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2013","2013",10.404,,
"USA","United States","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2014","2014",10.396,,
